********************************************************************
  JasperGold - Superlint Violation/Property Report  
********************************************************************

Report Information
"module","created date"
"uc","Sep 02 06:21:21 CST 2025"



VIOLATIONS SUMMARY
Domain: LINT
"Category","Error","Warning","Info","Waived","Total"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_tlb_slot0_TIE_slot0_use_C4' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24151 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_tlb_slot0_TIE_slot0_use_C5' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24152 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_minmax_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24205 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_add_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24235 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_1_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24446 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_srps_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24486 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_srps_slot0_TIE_slot0_use_C3' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24489 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_core_sr_masks_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24536 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_core_sr_masks_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24538 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_reg_access_1_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24577 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_reg_access_1_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24579 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_extreg_rer_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24614 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_extreg_wer_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24647 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_extreg_wer_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24649 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_extreg_wer_slot0_TIE_slot0_use_C4' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24651 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_misc_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24695 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_break_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24725 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_break_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24726 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_wsr_configid0_waiti_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24761 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_rfi_rfdo_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24798 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_rsil_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24873 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_rfdd_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24911 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_srbus_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24946 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_srbus_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24948 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_3_slot0_TIE_slot0_use_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24994 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_3_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24996 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_3_slot0_TIE_slot0_use_C3' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :24997 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_Astage_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25096 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_Astage_slot0_TIE_slot0_use_C2' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25097 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_xt_sem_core_sreg_Astage_slot0_TIE_slot0_use_C3' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25098 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_RSR_MEMCTL_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25179 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_XSR_MEMCTL_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25203 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_RSR_ERACCESS_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25227 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'tie_sem_XSR_ERACCESS_slot0_TIE_slot0_use_C1' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25251 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'VAddr_is_l32r_0_C0' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25281 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_EPC4_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25296 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_EPS4_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25299 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_DEBUGCAUSE_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25302 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_DBNUM_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25305 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_PSEXCM_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25308 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_PSINTLEVEL_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25311 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt4_InOCDMode_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25316 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt3_EPC3_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25350 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt3_EPS3_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25353 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt3_PSINTLEVEL_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25356 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt3_PSEXCM_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25361 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt2_EPC2_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25385 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt2_EPS2_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25388 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt2_PSINTLEVEL_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25391 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt2_PSEXCM_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25396 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt1_EPC1_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25420 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt1_DEPC_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25423 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt1_PSEXCM_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25429 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'Interrupt1_EXCCAUSE_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25432 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_EPC4_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25456 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_EPS4_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25459 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_DEBUGCAUSE_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25462 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_DBNUM_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25465 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_PSEXCM_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25468 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_PSINTLEVEL_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25471 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'ICountException_InOCDMode_bitkill_EXC[0]' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25476 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'InstFetchProhibitedException_EPC1_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25510 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
"Warning","WIR_NO_READ","Wire 'InstFetchProhibitedException_DEPC_bitkill_EXC' declared in module 'Xm_serdes_64i64d0256d1_fusaTIE' does not drive any object, but is assigned at least once","/projects/sd3101_t4gp_fe/users/canchen/Timberwolf_USB4_T4GP/trunk/design/rtl/rtl_xtensa/xtensa/core/TIE.v :25513 ","*-Xm_serdes_64i64d0256d1_fusaTIE","-"
